theme_id	class_id	subclass_id	orientation_id	north	east	south	west
66	1	0	3	0:34	0:36		0:7
66	1	0	4		0:23	0:2	0:5
66	1	0	5	0:13;0:34	0:2;0:4;0:36;0:41;0:42	0:2;0:20;0:33;0:44;0:46	0:2;0:7;0:10
66	1	0	6		0:24	0:12	0:0
66	1	0	7	0:20;0:34;0:41	0:2;0:3;0:5;0:42	0:2;0:13;0:20;0:29	0:18;0:23;0:34
66	1	0	8	0:28	0:34	0:40	0:42
66	1	0	9	0:2	0:16	0:21	0:2
66	1	0	10	0:34	0:5	0:34	0:34
66	1	0	11	0:2	0:31	0:48	0:34
66	1	0	12	0:1;0:6;0:22;0:25;0:30	0:1;0:47	0:1;0:30	0:15;0:25;0:30;0:32;0:35;0:50
66	1	0	13	0:2;0:7	0:16;0:34;0:46	0:5;0:34	0:34
66	1	0	14		0:2	0:34	0:34
66	1	0	15		0:12		0:34
66	1	0	16	0:2	0:16;0:20;0:21;0:38	0:34;0:52	0:9;0:13;0:16
66	1	0	17	0:34	0:32		0:34
66	1	0	18	0:20;0:34	0:7;0:20;0:34	0:34	
66	1	0	19	0:40	0:22	0:50	0:2
66	1	0	20	0:2;0:5;0:7	0:2;0:33;0:41;0:48	0:7;0:18;0:34;0:41	0:16;0:18;0:34;0:43
66	1	0	21	0:9;0:34			0:16;0:34
66	1	0	22	0:34	0:22;0:27	0:12	0:19;0:22;0:47
66	1	0	23	0:34	0:7;0:34;0:45	0:2	0:4;0:31
66	1	0	24			0:47	0:6
66	1	0	25	0:38	0:12	0:12	
66	1	0	26			0:34	
66	1	0	27	0:28;0:34	0:34	0:1	0:22
66	1	0	28	0:34;0:53		0:8;0:27;0:34	0:34
66	1	0	29	0:7	0:2;0:39	0:2	0:34
66	1	0	30	0:12	0:12	0:12	
66	1	0	31	0:45	0:23	0:37	0:11
66	1	0	32		0:12		0:17
66	1	0	33	0:2;0:5	0:34;0:38	0:38	0:2;0:20
66	1	0	34	0:10;0:13;0:14;0:16;0:18;0:20;0:26;0:28;0:34;0:36;0:38;0:41;0:43;0:44;0:48;0:49	0:7;0:10;0:11;0:13;0:14;0:15;0:17;0:20;0:21;0:28;0:29;0:34;0:46	0:3;0:5;0:7;0:10;0:17;0:18;0:21;0:22;0:23;0:27;0:28;0:34;0:36;0:42;0:43;0:49;0:51	0:8;0:13;0:18;0:23;0:27;0:33;0:34;0:40;0:41;0:42;0:43;0:44;0:45;0:53
66	1	0	35	0:0	0:12		0:0
66	1	0	36	0:34	0:41;0:48	0:34	0:3;0:5
66	1	0	37	0:31	0:2		0:48
66	1	0	38	0:33;0:50		0:25;0:34	0:16;0:33
66	1	0	39	0:42	0:40	0:2	0:29
66	1	0	40	0:8	0:34	0:19	0:39
66	1	0	41	0:20;0:41	0:34	0:7;0:34;0:41	0:2;0:5;0:20;0:36
66	1	0	42	0:34	0:8;0:34	0:2;0:39	0:2;0:5;0:7
66	1	0	43	0:34;0:46	0:20;0:34	0:0;0:34	
66	1	0	44	0:5	0:34	0:34	0:48
66	1	0	45		0:34	0:31	0:2;0:23
66	1	0	46	0:2;0:5	0:2;0:48	0:43	0:13;0:34
66	1	0	47	0:24	0:22		0:12
66	1	0	48	0:2;0:11	0:37;0:44;0:48	0:34	0:20;0:36;0:46;0:48
66	1	0	49	0:34		0:34	
66	1	0	50	0:19	0:12	0:38	0:2
66	1	0	51	0:34	0:2	0:2	
66	1	0	52	0:16			
66	1	0	53		0:34	0:28	
66	2	0	0		0:1		
66	2	0	1	0:1		0:1	0:0
66	4	0	0		0:32	0:13	
66	4	0	1		0:11	0:5	0:30
66	4	0	2	0:4;0:13	0:26	0:9;0:17	0:12;0:45
66	4	0	3	0:13			0:23
66	4	0	4	0:11	0:26;0:47	0:2;0:50	0:20
66	4	0	5	0:1	0:13	0:23	0:36
66	4	0	6	0:13;0:25;0:31;0:36	0:9;0:23;0:26	0:9;0:17;0:26	0:11;0:19;0:25;0:42
66	4	0	7	0:12;0:16	0:13;0:42	0:23;0:24	0:36;0:44
66	4	0	8	0:38		0:31	0:36
66	4	0	9	0:2;0:6			0:6;0:13;0:14;0:43
66	4	0	10		0:42	0:27	
66	4	0	11	0:18;0:20;0:30	0:6;0:36	0:4;0:13;0:42;0:43	0:1;0:12;0:29
66	4	0	12	0:29	0:2;0:11;0:36	0:7;0:27;0:42	
66	4	0	13	0:0;0:11;0:19	0:9;0:26;0:47;0:48	0:2;0:3;0:6;0:50	0:5;0:7;0:20;0:29
66	4	0	14	0:45	0:9		0:29
66	4	1	0				
66	4	0	15	0:22	0:49	0:40	0:29
66	4	0	16	0:28;0:42	0:17;0:19;0:44	0:7;0:34	0:24;0:27
66	4	0	17	0:2;0:6	0:22;0:39		0:16;0:27
66	4	0	18		0:31	0:11	
66	4	0	19	0:41	0:6	0:13	0:16
66	4	0	20		0:4;0:13;0:25	0:11;0:45	
66	4	0	21		0:38	0:36	0:30
66	4	0	22	0:26		0:15;0:38	0:17;0:39
66	4	0	23	0:5;0:7	0:3;0:50	0:39	0:6;0:44
66	4	0	24	0:7	0:16	0:44	0:37
66	4	0	25		0:6	0:6	0:20
66	4	0	26	0:6;0:33;0:47		0:22	0:2;0:4;0:6;0:13
66	4	0	27	0:10;0:12	0:16;0:17		
66	4	0	28	0:37	0:44	0:16	
66	4	0	29	0:39	0:11;0:13;0:14;0:15	0:12;0:35	
66	4	0	30		0:1;0:21	0:11;0:36	
66	4	0	31	0:8	0:33	0:6	0:18;0:41
66	4	0	32			0:47	0:0
66	4	0	33			0:26	0:31
66	4	0	34	0:16;0:40			
66	4	0	35	0:29	0:40		
66	4	0	36	0:21;0:30	0:5;0:7;0:8	0:6;0:37;0:41	0:11;0:12
66	4	0	37	0:36	0:24	0:28	
66	4	0	38	0:22		0:8	0:21
66	4	0	39	0:23	0:22	0:29	0:17
66	4	0	40	0:15		0:34	0:35
66	4	0	41	0:36	0:31	0:19	0:42
66	4	0	42	0:11;0:12	0:6;0:41	0:16	0:7;0:10
66	4	0	43	0:11	0:9		
66	4	0	44	0:24;0:44	0:7;0:23	0:44	0:16;0:28
66	4	0	45	0:20	0:2	0:14	
66	4	0	46			0:47	
66	4	0	47	0:32;0:46		0:26	0:4;0:13
66	4	0	48				0:13
66	4	0	49				0:15
66	4	0	50	0:4;0:13			0:23
66	6	0	0		0:1	0:3	
66	6	0	1			0:2	0:0
66	6	0	2	0:1			0:3
66	6	0	3	0:0	0:2		
66	6	1	0				
66	16	0	0				
66	16	1	0				
67	1	0	0	0:0;0:5;0:8;0:12;0:14;0:15;0:16;0:17;0:25	0:0;0:5;0:8;0:12;0:15;0:17;0:22;0:25;0:27	0:0;0:5;0:11;0:12;0:14;0:15;0:19;0:22;0:25;0:31	0:0;0:3;0:4;0:5;0:8;0:11;0:12;0:15;0:16;0:17;0:25;0:29;0:32
67	1	0	1	0:26;0:31	0:10;0:23	0:5;0:17;0:25	0:24;0:32
67	1	0	2	0:9;0:28	0:14;0:25	0:7;0:26;0:29	0:26
67	1	0	3	0:26;0:30	0:0	0:5	0:21;0:24;0:32
67	1	0	4	0:27	0:0	0:30	0:22
67	1	0	5	0:0;0:1;0:3;0:5;0:7;0:8;0:10;0:14;0:15;0:16;0:17;0:23;0:24;0:32	0:0;0:5;0:6;0:15;0:17;0:22;0:24;0:25	0:0;0:5;0:11;0:14;0:15;0:22;0:25	0:0;0:5;0:8;0:11;0:15;0:16;0:17;0:29
67	1	0	6	0:22	0:26;0:29;0:30	0:7	0:5;0:15
67	1	0	7	0:2;0:6;0:26;0:30;0:31	0:18;0:26;0:32	0:5;0:11;0:12;0:15;0:25	0:10
67	1	0	8	0:19;0:24	0:0;0:5;0:25	0:0;0:5;0:27	0:0;0:25
67	1	0	9	0:16		0:2;0:13	0:26
67	1	0	10	0:11;0:26;0:31	0:7;0:11;0:26;0:32	0:5;0:17	0:1;0:21;0:24;0:32
67	1	0	11	0:0;0:5;0:7;0:14;0:15;0:23	0:0;0:5;0:14;0:25	0:10;0:16;0:26;0:29;0:32	0:10;0:26;0:30
67	1	0	12	0:0;0:7;0:12;0:24;0:25	0:0;0:12;0:14;0:15;0:17;0:25	0:0;0:12;0:14;0:15;0:25	0:0;0:12;0:14;0:15;0:16;0:17;0:19;0:25;0:28
67	1	0	13	0:9;0:21			0:26
67	1	0	14	0:0;0:5;0:12;0:14;0:15;0:17;0:25	0:12;0:14;0:15;0:25;0:27	0:0;0:5;0:11;0:14;0:15;0:17;0:19;0:25	0:2;0:11;0:12;0:14;0:15;0:17;0:19;0:25
67	1	0	15	0:0;0:5;0:7;0:12;0:14;0:15;0:25	0:0;0:5;0:6;0:12;0:14;0:15;0:25	0:0;0:5;0:11;0:14;0:15	0:0;0:5;0:12;0:14;0:15;0:25
67	1	0	16	0:11;0:26;0:29;0:30	0:0;0:5;0:12;0:25	0:0;0:5;0:9	0:26;0:30
67	1	0	17	0:1;0:10;0:14;0:17;0:25	0:0;0:5;0:12;0:14;0:17;0:22	0:0;0:5;0:14;0:17;0:25	0:0;0:5;0:12;0:17;0:19;0:25
67	1	0	18	0:26;0:30	0:26	0:24	0:7
67	1	0	19	0:0;0:14	0:12;0:14;0:17	0:8	
67	1	0	20		0:25		
67	1	0	21	0:26;0:30	0:3;0:10	0:13;0:23	0:26
67	1	0	22	0:0;0:5	0:4;0:30	0:6	0:0;0:5;0:17;0:25
67	1	0	23	0:21;0:28		0:5;0:11;0:25	0:1
67	1	0	24	0:18;0:26;0:30	0:1;0:3;0:10	0:5;0:8;0:12;0:25	0:5;0:25
67	1	0	25	0:0;0:1;0:5;0:7;0:12;0:14;0:17;0:23;0:24;0:25	0:0;0:8;0:12;0:14;0:15;0:17;0:22;0:24;0:25	0:0;0:12;0:14;0:15;0:17;0:25;0:27;0:31	0:0;0:2;0:5;0:8;0:11;0:12;0:14;0:15;0:16;0:20;0:25
67	1	0	26	0:2;0:11;0:26;0:29;0:30;0:31	0:2;0:9;0:11;0:13;0:16;0:21;0:26;0:29;0:30;0:31	0:1;0:3;0:7;0:10;0:16;0:18;0:21;0:24;0:26;0:29;0:30;0:32	0:6;0:7;0:10;0:18;0:26;0:30
67	1	0	27	0:8;0:25		0:4	0:0;0:14
67	1	0	28		0:12	0:2;0:23	0:30
67	1	0	29	0:2;0:11;0:26;0:29	0:0;0:5	0:16;0:26;0:29	0:6;0:26
67	1	0	30	0:4;0:26;0:30;0:31	0:11;0:16;0:26;0:28;0:30;0:31;0:32	0:3;0:7;0:16;0:18;0:21;0:24;0:26;0:30;0:32	0:6;0:22;0:26;0:30
67	1	0	31	0:0;0:25		0:1;0:7;0:10;0:26;0:30	0:26;0:30
67	1	0	32	0:11;0:26;0:30	0:0;0:1;0:3;0:10	0:5	0:7;0:10;0:30
67	2	0	0	0:3	0:0;0:1;0:2	0:2;0:13	0:0;0:8
67	2	0	1	0:5;0:7;0:13;0:15	0:13;0:15	0:15	0:0;0:5
67	2	0	2	0:0;0:5;0:7;0:13;0:15	0:4;0:5;0:13;0:15	0:5;0:7	0:0;0:6;0:13
67	2	0	3	0:6	0:7;0:15	0:0	0:11
67	2	0	4	0:13	0:6;0:10;0:11	0:9	0:2
67	2	0	5	0:2;0:7;0:10;0:13	0:1	0:1;0:2;0:7;0:13;0:15	0:2
67	2	0	6	0:13;0:15	0:2;0:7;0:13	0:3	0:4;0:10
67	2	0	7	0:2;0:5	0:13;0:14;0:15	0:1;0:2;0:5	0:3;0:6;0:13;0:15
67	2	0	8		0:0		0:14
67	2	0	9	0:4;0:13		0:11;0:14	
67	2	0	10	0:15	0:6;0:13	0:5	0:4
67	2	0	11	0:9	0:3		0:4
67	2	0	12	0:12		0:12;0:15	
67	2	0	13	0:0;0:5;0:13;0:15	0:2;0:7;0:13;0:15	0:1;0:2;0:4;0:5;0:6;0:9;0:13;0:15	0:1;0:2;0:6;0:7;0:10;0:13;0:15
67	2	0	14	0:9	0:8		0:7
67	2	0	15	0:1;0:5;0:12;0:13;0:15	0:7;0:13;0:15	0:1;0:2;0:6;0:10;0:13;0:15	0:1;0:2;0:3;0:7;0:13;0:15
67	3	0	0	0:0;0:1	0:0;0:1	0:0;0:1	0:0;0:1
67	3	0	1	0:0	0:0	0:0	0:0
67	4	0	0	0:5;0:8;0:11;0:33;0:37;0:49;0:50;0:51	0:50	0:1	0:19;0:40
67	4	0	1	0:0;0:14;0:19;0:40	0:37;0:50	0:19;0:40	
67	4	0	2	0:26;0:27;0:33;0:51	0:3;0:12;0:29;0:33;0:41	0:18;0:35	0:17;0:31;0:51
67	4	0	3	0:17;0:23;0:47	0:17;0:23	0:20;0:33	0:2;0:44;0:49
67	4	0	4	0:33;0:50	0:28	0:51	0:36
67	4	0	5	0:12;0:35;0:42;0:45	0:17;0:23;0:34	0:0;0:14;0:29;0:33;0:44	0:14;0:20;0:44;0:49;0:50
67	4	0	6	0:47	0:17	0:27	0:52
67	4	0	7	0:22;0:42	0:13;0:17;0:39;0:48	0:12;0:28;0:47	0:29
67	4	0	8	0:40	0:12;0:21;0:29;0:35;0:42;0:50	0:0;0:20;0:21;0:29;0:37;0:50	0:40
67	4	0	9	0:17		0:23	0:17
67	4	0	10	0:17;0:19;0:23	0:13;0:28;0:48	0:12;0:42	0:26;0:27;0:33
67	4	0	11	0:14	0:52	0:0;0:49;0:50	
67	4	0	12	0:7;0:10;0:12;0:22;0:31;0:35;0:52	0:13;0:15;0:17;0:18;0:27;0:34;0:48	0:5;0:12;0:25;0:28;0:30;0:47;0:51	0:2;0:8;0:14;0:38;0:44;0:50
67	4	0	13	0:28;0:48;0:53		0:18;0:34	0:7;0:10;0:12
67	4	0	14	0:5;0:26;0:30;0:33;0:35;0:36;0:38;0:49;0:50	0:5;0:12;0:30;0:33;0:35;0:42;0:50;0:51	0:1;0:11;0:19	0:19
67	4	0	15	0:34;0:43	0:47	0:25;0:52	0:12;0:17
67	4	0	16			0:42;0:47	0:43
67	4	0	17	0:17;0:23;0:28;0:34;0:39;0:44	0:2;0:9;0:15;0:17;0:18;0:23;0:32;0:39;0:44;0:48;0:53	0:3;0:9;0:10;0:17;0:18;0:23;0:34;0:35	0:3;0:5;0:6;0:7;0:12;0:17;0:23;0:28;0:35;0:42;0:51
67	4	0	18	0:2;0:13;0:17;0:28;0:34;0:48		0:53	0:12;0:17;0:23;0:28;0:42
67	4	0	19	0:1;0:14;0:25;0:46	0:0;0:14;0:26;0:40;0:49	0:1;0:10;0:40;0:48	0:34
67	4	0	20	0:3;0:8	0:5;0:42	0:45	0:35
67	4	0	21	0:8	0:30	0:41	0:8
67	4	0	22		0:28;0:43	0:7;0:12;0:38;0:42;0:49	0:39;0:40
67	4	0	23	0:9;0:17;0:28;0:39	0:17;0:18;0:32;0:34;0:39	0:3;0:10;0:17;0:35	0:3;0:5;0:17;0:28;0:42;0:47
67	4	0	24		0:29;0:50	0:30	
67	4	0	25	0:12;0:15;0:35;0:42		0:19	
67	4	0	26		0:10;0:42;0:43;0:50	0:2;0:14;0:38;0:42;0:44;0:50	0:19;0:34
67	4	0	27	0:6;0:48	0:10;0:42	0:2;0:45	0:12;0:47;0:51
67	4	0	28	0:7;0:12;0:35;0:42;0:45	0:17;0:18;0:23;0:34	0:13;0:17;0:18;0:23;0:35	0:4;0:10;0:22;0:31;0:35;0:42;0:45;0:52
67	4	0	29	0:5;0:8;0:33;0:50	0:7;0:33;0:47;0:50	0:31;0:44;0:50;0:54	0:2;0:8;0:24;0:44;0:49;0:50
67	4	0	30	0:12;0:24;0:35	0:31;0:35;0:45;0:52	0:14;0:44;0:50	0:14;0:21;0:46
67	4	0	31	0:29;0:50;0:51	0:2;0:28	0:12	0:30;0:37
67	4	0	32			0:34	0:17;0:23
67	4	0	33	0:3;0:5;0:51	0:10;0:35;0:45;0:52;0:54	0:0;0:2;0:4;0:14;0:29;0:38;0:44;0:49;0:50	0:2;0:14;0:29;0:38;0:44;0:49;0:50
67	4	0	34	0:13;0:17;0:32;0:48;0:53	0:19;0:26	0:15;0:17;0:18	0:5;0:12;0:23;0:28;0:35;0:42;0:49
67	4	0	35	0:2;0:17;0:23;0:28;0:39;0:47	0:17;0:20;0:28;0:34;0:39;0:44	0:5;0:12;0:14;0:25;0:28;0:30;0:42;0:51	0:8;0:14;0:30;0:33;0:38;0:50;0:54
67	4	0	36	0:36;0:46;0:49	0:4;0:45;0:50	0:14;0:36;0:49;0:50	
67	4	0	37	0:8	0:31;0:41	0:0	0:1
67	4	0	38	0:22;0:26;0:33;0:49	0:12;0:33;0:35;0:54	0:14;0:50	
67	4	0	39		0:22	0:17;0:23;0:35	0:7;0:17;0:23;0:35;0:42;0:47
67	4	0	40	0:1;0:19;0:46	0:0;0:8;0:22;0:49	0:1;0:8	0:19;0:48
67	4	0	41	0:21	0:44	0:42	0:2;0:37
67	4	0	42	0:10;0:16;0:22;0:26;0:35;0:41;0:42	0:17;0:18;0:23;0:28;0:34;0:39;0:44;0:53	0:5;0:7;0:25;0:28;0:42	0:8;0:14;0:20;0:26;0:27;0:46;0:50;0:54
67	4	0	43		0:16	0:15	0:22;0:26
67	4	0	44	0:5;0:26;0:29;0:30;0:33;0:50	0:3;0:5;0:12;0:29;0:33	0:17	0:17;0:35;0:41;0:42
67	4	0	45	0:20;0:27;0:50	0:28	0:5;0:28;0:51	0:30;0:33;0:36
67	4	0	46		0:30;0:42;0:50	0:19;0:36;0:40	
67	4	0	47	0:7;0:12;0:16	0:23;0:27;0:39	0:3;0:6;0:35	0:15;0:29
67	4	0	48	0:19	0:40	0:13;0:18;0:27;0:34	0:7;0:10;0:12;0:17
67	4	0	49	0:11;0:22;0:33;0:36;0:49;0:50;0:51	0:3;0:5;0:29;0:33;0:34	0:0;0:14;0:36;0:38;0:49;0:50	0:19;0:40
67	4	0	50	0:8;0:11;0:26;0:29;0:30;0:33;0:36;0:38;0:49;0:50;0:51	0:5;0:12;0:29;0:33;0:35;0:42;0:50;0:51;0:54	0:0;0:4;0:14;0:29;0:31;0:44;0:45;0:49;0:50;0:52;0:54	0:0;0:1;0:8;0:14;0:24;0:26;0:29;0:36;0:46;0:50
67	4	0	51	0:4;0:12;0:35;0:45;0:54	0:2;0:17;0:27	0:0;0:2;0:31;0:33;0:49;0:50	0:14;0:50;0:54
67	4	0	52	0:15;0:50	0:6;0:28	0:12	0:11;0:30;0:33
67	4	0	53	0:18		0:13;0:34	0:17;0:42
67	4	0	54	0:29;0:50	0:35;0:42;0:51	0:51	0:33;0:38;0:50
67	6	0	0			0:1	
67	6	1	0				
67	6	0	1	0:0			
67	10	0	0		0:3		0:3
67	10	0	1	0:3	0:2	0:3	0:2
67	10	0	2		0:1		0:1
67	10	0	3	0:1	0:0	0:1	0:0
67	14	0	0	0:8	0:10	0:10	0:7
67	14	0	1	0:10	0:7		
67	14	0	2	0:6;0:10	0:2;0:3;0:8;0:10		0:2;0:3;0:10
67	14	0	3	0:4;0:6;0:10	0:2;0:3;0:10		0:2;0:3;0:10
67	14	0	4		0:6	0:3;0:6	0:6
67	14	0	5	0:7;0:10		0:6;0:8;0:10	0:6;0:8;0:10
67	14	0	6	0:4;0:5;0:6;0:9;0:10	0:4;0:5;0:6;0:8;0:9;0:10	0:2;0:3;0:6;0:8;0:10	0:4;0:6;0:7;0:8;0:10
67	14	0	7	0:7;0:8;0:10	0:0;0:6;0:8	0:5;0:7;0:8;0:10	0:1;0:10
67	14	0	8	0:5;0:6;0:7;0:8;0:10	0:5;0:6;0:8	0:0;0:7;0:8;0:10	0:2;0:6;0:7;0:8;0:10
67	14	0	9		0:10	0:6	0:6
67	14	0	10	0:0;0:5;0:6;0:7;0:8;0:10	0:2;0:3;0:5;0:6;0:7;0:8;0:10	0:1;0:2;0:3;0:5;0:6;0:7;0:8;0:10	0:0;0:2;0:3;0:6;0:9;0:10
67	39	0	0	0:0	0:0	0:0;0:3;0:4	0:0
67	39	0	1	0:3;0:4	0:2		0:2
67	39	0	2	0:5	0:1	0:6	0:1
67	39	0	3	0:0;0:4;0:6	0:3;0:5	0:1	0:3;0:6
67	39	0	4	0:0		0:1;0:3	
67	39	0	5			0:2	0:3
67	39	0	6	0:2;0:6	0:3;0:6	0:3;0:6	0:6
68	1	0	0	0:25	0:7		0:30
68	1	0	1	0:28;0:30	0:29;0:46	0:36;0:42	0:30
68	1	0	2	0:30	0:30	0:38	0:30
68	1	0	3		0:30	0:30	0:36
68	1	0	4	0:25	0:34	0:47	0:30
68	1	0	5	0:22;0:25	0:16	0:7;0:16	0:25
68	1	0	6	0:30			0:30
68	1	0	7	0:5;0:33	0:30	0:30	0:0
68	1	0	8		0:9;0:30	0:46	0:28;0:35
68	1	0	9	0:30	0:30		0:8
68	1	0	10	0:30	0:20	0:30	
68	1	0	11	0:30			
68	1	0	12		0:36	0:17	
68	1	0	13	0:20;0:36	0:30	0:30	0:17;0:44
68	1	0	14	0:29	0:45		0:42
68	1	0	15		0:30	0:30	
68	1	0	16	0:5;0:37;0:43		0:30	0:5;0:31
68	1	0	17	0:12	0:13	0:30	
68	1	1	0				
68	1	0	18	0:44	0:30		
68	1	0	19	0:30	0:22;0:30	0:25	
68	1	0	20	0:30		0:13;0:27;0:35	0:10;0:38;0:46
68	1	0	21	0:30	0:41		0:30
68	1	0	22	0:32	0:43	0:5	0:19
68	1	0	23		0:30		
68	1	0	24				0:30
68	1	0	25	0:19	0:5;0:40	0:0;0:4;0:5	
68	1	0	26	0:46	0:27		0:42
68	1	0	27	0:20		0:28	0:26
68	1	2	0				
68	1	0	28	0:27	0:8	0:1;0:30	0:30
68	1	0	29	0:30	0:36	0:14	0:1
68	1	0	30	0:3;0:7;0:10;0:13;0:15;0:16;0:17;0:28;0:30;0:34;0:39;0:42;0:45	0:0;0:1;0:2;0:4;0:6;0:21;0:24;0:28;0:30;0:32;0:35;0:39;0:42	0:1;0:2;0:6;0:9;0:10;0:11;0:19;0:20;0:21;0:29;0:30;0:32;0:37;0:40;0:41	0:2;0:3;0:7;0:8;0:9;0:13;0:15;0:18;0:19;0:23;0:30;0:40;0:43;0:47
68	1	0	31		0:16		
68	1	0	32	0:30	0:40	0:22	0:30
68	1	0	33			0:7	
68	1	0	34	0:40		0:30	0:4
68	1	0	35	0:20	0:8		0:30
68	1	0	36	0:1;0:36;0:46	0:3;0:36;0:46	0:13;0:36;0:45;0:46	0:12;0:29;0:36;0:46
68	1	0	37	0:30	0:40	0:16	0:41
68	1	0	38	0:2	0:20	0:44	
68	1	0	39			0:30	0:30
68	1	0	40	0:30	0:30	0:34;0:43	0:25;0:32;0:37
68	1	0	41	0:30	0:37		0:21
68	1	0	42	0:1	0:14;0:26	0:30	0:30
68	1	0	43	0:40	0:30	0:16	0:22
68	1	0	44	0:38	0:13	0:18	
68	1	0	45	0:36		0:30	0:14
68	1	0	46	0:8;0:36;0:46	0:20;0:36;0:46	0:26;0:36;0:46	0:1;0:36;0:46
68	1	0	47	0:4	0:30		
68	2	0	0				
68	2	1	0	1:1			
68	2	2	0		2:1		
68	2	2	1				2:0
68	2	3	0				
68	2	1	1			1:0	
68	3	0	0	0:4			0:3
68	3	0	1	0:2;0:5	0:2;0:3	0:2	0:2
68	3	0	2	0:1;0:4	0:1	0:1;0:3	0:1
68	3	0	3	0:2	0:0		0:1;0:4
68	3	0	4		0:3	0:0;0:2	
68	3	1	0				
68	3	0	5			0:1	
68	4	0	0	0:14	0:40		
68	4	0	1		0:10	0:29	0:43
68	4	0	2	0:5	0:23		0:43
68	4	0	3	0:47	0:34	0:13	0:30
68	4	0	4	0:22	0:39;0:43	0:31;0:43	0:32;0:48
68	4	0	5	0:31	0:12	0:2	0:47
68	4	0	6	0:42	0:20;0:41;0:42	0:11;0:38	0:11
68	4	0	7	0:44	0:18;0:19	0:11	0:11
68	4	0	8	0:10;0:41	0:13		0:11;0:29;0:34
68	4	0	9		0:28	0:22	0:19
68	4	0	10	0:32	0:28;0:31	0:8;0:47	0:1;0:15
68	4	0	11	0:6;0:7;0:42	0:6;0:7;0:8;0:14;0:42	0:16	0:16
68	4	0	12	0:44	0:13	0:23	0:5
68	4	0	13	0:3;0:28;0:29;0:35;0:46			0:8;0:12;0:26;0:45
68	4	0	14	0:18	0:43	0:0	0:11
68	4	0	15	0:25	0:10	0:18	0:44
68	4	0	16	0:11	0:11;0:17		
68	4	0	17	0:33	0:35	0:26	0:16
68	4	0	18	0:15	0:47	0:14;0:30;0:41	0:7;0:28
68	4	0	19		0:9	0:41	0:7;0:42
68	4	1	0				
68	4	0	20		0:36	0:42	0:6;0:28
68	4	0	21	0:48	0:43	0:42	0:42
68	4	0	22	0:9	0:31	0:4	0:41
68	4	0	23	0:12			0:2
68	4	0	24	0:40		0:40	0:43
68	4	0	25		0:32	0:15	0:36
68	4	0	26	0:17	0:13		
68	4	0	27				0:28
68	4	0	28	0:39;0:42	0:18;0:20;0:27;0:40;0:41	0:13;0:31;0:34;0:43	0:9;0:10;0:41;0:43;0:47
68	4	0	29	0:1	0:8	0:13	0:44
68	4	0	30	0:18	0:3	0:45	0:31
68	4	0	31	0:4;0:28;0:43	0:30;0:40;0:44	0:5;0:39	0:10;0:22;0:41
68	4	0	32		0:4	0:10	0:25
68	4	0	33		0:37	0:17	
68	4	0	34	0:28	0:8		0:3
68	4	0	35			0:13	0:17
68	4	0	36		0:25	0:44	0:20
68	4	0	37				0:33
68	4	0	38	0:6	0:48	0:42	
68	4	0	39	0:31	0:45	0:28	0:4
68	4	0	40	0:24;0:43;0:45		0:24	0:0;0:28;0:31
68	4	0	41	0:18;0:19;0:44	0:22;0:28;0:31;0:46	0:8;0:48	0:6;0:28
68	4	0	42	0:20;0:21;0:38	0:19;0:21;0:44	0:6;0:11;0:28	0:6;0:11
68	4	0	43	0:4;0:28;0:47	0:1;0:2;0:24;0:28	0:31;0:40;0:44	0:4;0:14;0:21;0:44
68	4	0	44	0:36;0:43	0:15;0:29;0:43	0:7;0:12;0:41;0:47	0:31;0:42
68	4	0	45	0:30	0:13	0:40	0:39
68	4	0	46			0:13	0:41
68	4	0	47	0:10;0:44	0:5;0:28	0:3;0:43	0:18
68	4	0	48	0:41	0:4	0:21	0:38
68	11	0	0	0:30	0:12	0:35	0:40
68	11	0	1	0:1;0:33;0:38	0:1;0:11;0:22	0:1;0:26;0:29	0:1;0:38
68	11	0	2	0:8;0:19	0:32	0:28	
68	11	0	3			0:4	
68	11	0	4	0:3;0:14	0:16	0:7	0:7
68	11	0	5	0:14;0:25;0:41		0:14;0:19;0:24	
68	11	0	6	0:31;0:33;0:35;0:36	0:11;0:17;0:39	0:22;0:29;0:30;0:39	0:19;0:33;0:38;0:40
68	11	0	7	0:4;0:10;0:16;0:40;0:41	0:4;0:8;0:14;0:40;0:41	0:18	
68	11	0	8	0:16	0:27	0:2	0:7
68	11	0	9	0:24		0:14	0:10
68	11	0	10		0:9;0:14;0:16;0:18;0:27;0:33;0:36;0:37;0:38	0:7;0:13;0:19;0:20;0:33;0:38	0:16
68	11	0	11	0:12;0:14	0:16;0:41	0:22;0:40	0:1;0:6
68	11	0	12	0:14;0:39;0:41		0:11;0:14;0:32	0:0;0:22;0:33
68	11	0	13	0:10	0:32	0:32	
68	11	0	14	0:5;0:9;0:12;0:16;0:41		0:4;0:5;0:11;0:12;0:32	0:7;0:10;0:19;0:25;0:31;0:35;0:40
68	11	0	15		0:15;0:16;0:28		0:15;0:27
68	11	0	16		0:10;0:20	0:7;0:8;0:14;0:21;0:23;0:35	0:4;0:10;0:11;0:15;0:17;0:36
68	11	0	17	0:41	0:16	0:39	0:6
68	11	0	18	0:7	0:33	0:40	0:10
68	11	0	19	0:5;0:10;0:19;0:25;0:40	0:6;0:14;0:22;0:32;0:35;0:39;0:41	0:2;0:19;0:25;0:33	
68	11	0	20	0:10	0:39	0:34	0:16
