cell_code	relative_png
54230000126	assets/theme_054_lagdou_ruins_01/class_23_wall/subclass_000/orientation_001.png
54230000226	assets/theme_054_lagdou_ruins_01/class_23_wall/subclass_000/orientation_002.png
54230000326	assets/theme_054_lagdou_ruins_01/class_23_wall/subclass_000/orientation_003.png
54230000426	assets/theme_054_lagdou_ruins_01/class_23_wall/subclass_000/orientation_004.png
54230000526	assets/theme_054_lagdou_ruins_01/class_23_wall/subclass_000/orientation_005.png
54230000626	assets/theme_054_lagdou_ruins_01/class_23_wall/subclass_000/orientation_006.png
54230000726	assets/theme_054_lagdou_ruins_01/class_23_wall/subclass_000/orientation_007.png
54230000826	assets/theme_054_lagdou_ruins_01/class_23_wall/subclass_000/orientation_008.png
54230000926	assets/theme_054_lagdou_ruins_01/class_23_wall/subclass_000/orientation_009.png
54230001026	assets/theme_054_lagdou_ruins_01/class_23_wall/subclass_000/orientation_010.png
54230001126	assets/theme_054_lagdou_ruins_01/class_23_wall/subclass_000/orientation_011.png
54230001226	assets/theme_054_lagdou_ruins_01/class_23_wall/subclass_000/orientation_012.png
54230001326	assets/theme_054_lagdou_ruins_01/class_23_wall/subclass_000/orientation_013.png
54230001426	assets/theme_054_lagdou_ruins_01/class_23_wall/subclass_000/orientation_014.png
54230001526	assets/theme_054_lagdou_ruins_01/class_23_wall/subclass_000/orientation_015.png
54230001626	assets/theme_054_lagdou_ruins_01/class_23_wall/subclass_000/orientation_016.png
54230001726	assets/theme_054_lagdou_ruins_01/class_23_wall/subclass_000/orientation_017.png
54230001826	assets/theme_054_lagdou_ruins_01/class_23_wall/subclass_000/orientation_018.png
54230001926	assets/theme_054_lagdou_ruins_01/class_23_wall/subclass_000/orientation_019.png
54230002026	assets/theme_054_lagdou_ruins_01/class_23_wall/subclass_000/orientation_020.png
54230002126	assets/theme_054_lagdou_ruins_01/class_23_wall/subclass_000/orientation_021.png
54230002226	assets/theme_054_lagdou_ruins_01/class_23_wall/subclass_000/orientation_022.png
54230100026	assets/theme_054_lagdou_ruins_01/class_23_wall/subclass_001/orientation_000.png
54240000027	assets/theme_054_lagdou_ruins_01/class_24_wall2/subclass_000/orientation_000.png
54250000023	assets/theme_054_lagdou_ruins_01/class_25_floor/subclass_000/orientation_000.png
54250000123	assets/theme_054_lagdou_ruins_01/class_25_floor/subclass_000/orientation_001.png
54250000223	assets/theme_054_lagdou_ruins_01/class_25_floor/subclass_000/orientation_002.png
54250000323	assets/theme_054_lagdou_ruins_01/class_25_floor/subclass_000/orientation_003.png
54250000423	assets/theme_054_lagdou_ruins_01/class_25_floor/subclass_000/orientation_004.png
54250000523	assets/theme_054_lagdou_ruins_01/class_25_floor/subclass_000/orientation_005.png
54250000623	assets/theme_054_lagdou_ruins_01/class_25_floor/subclass_000/orientation_006.png
54250000723	assets/theme_054_lagdou_ruins_01/class_25_floor/subclass_000/orientation_007.png
54250000823	assets/theme_054_lagdou_ruins_01/class_25_floor/subclass_000/orientation_008.png
54250000923	assets/theme_054_lagdou_ruins_01/class_25_floor/subclass_000/orientation_009.png
54250001023	assets/theme_054_lagdou_ruins_01/class_25_floor/subclass_000/orientation_010.png
54250001123	assets/theme_054_lagdou_ruins_01/class_25_floor/subclass_000/orientation_011.png
54250001223	assets/theme_054_lagdou_ruins_01/class_25_floor/subclass_000/orientation_012.png
54250001323	assets/theme_054_lagdou_ruins_01/class_25_floor/subclass_000/orientation_013.png
54250001423	assets/theme_054_lagdou_ruins_01/class_25_floor/subclass_000/orientation_014.png
54260000045	assets/theme_054_lagdou_ruins_01/class_26_stairs/subclass_000/orientation_000.png
54260000145	assets/theme_054_lagdou_ruins_01/class_26_stairs/subclass_000/orientation_001.png
54260100045	assets/theme_054_lagdou_ruins_01/class_26_stairs/subclass_001/orientation_000.png
54260200045	assets/theme_054_lagdou_ruins_01/class_26_stairs/subclass_002/orientation_000.png
54260200145	assets/theme_054_lagdou_ruins_01/class_26_stairs/subclass_002/orientation_001.png
54260300045	assets/theme_054_lagdou_ruins_01/class_26_stairs/subclass_003/orientation_000.png
54260300145	assets/theme_054_lagdou_ruins_01/class_26_stairs/subclass_003/orientation_001.png
54260300245	assets/theme_054_lagdou_ruins_01/class_26_stairs/subclass_003/orientation_002.png
54260300345	assets/theme_054_lagdou_ruins_01/class_26_stairs/subclass_003/orientation_003.png
54470000063	assets/theme_054_lagdou_ruins_01/class_47_brace/subclass_000/orientation_000.png
54470000163	assets/theme_054_lagdou_ruins_01/class_47_brace/subclass_000/orientation_001.png
54470000263	assets/theme_054_lagdou_ruins_01/class_47_brace/subclass_000/orientation_002.png
54470000363	assets/theme_054_lagdou_ruins_01/class_47_brace/subclass_000/orientation_003.png
54470000463	assets/theme_054_lagdou_ruins_01/class_47_brace/subclass_000/orientation_004.png
55010000001	assets/theme_055_lagdou_ruins_02/class_01_plain/subclass_000/orientation_000.png
55010000101	assets/theme_055_lagdou_ruins_02/class_01_plain/subclass_000/orientation_001.png
55010000201	assets/theme_055_lagdou_ruins_02/class_01_plain/subclass_000/orientation_002.png
55010000301	assets/theme_055_lagdou_ruins_02/class_01_plain/subclass_000/orientation_003.png
55010000401	assets/theme_055_lagdou_ruins_02/class_01_plain/subclass_000/orientation_004.png
55010000501	assets/theme_055_lagdou_ruins_02/class_01_plain/subclass_000/orientation_005.png
55010000601	assets/theme_055_lagdou_ruins_02/class_01_plain/subclass_000/orientation_006.png
55010000701	assets/theme_055_lagdou_ruins_02/class_01_plain/subclass_000/orientation_007.png
55010000801	assets/theme_055_lagdou_ruins_02/class_01_plain/subclass_000/orientation_008.png
55010000901	assets/theme_055_lagdou_ruins_02/class_01_plain/subclass_000/orientation_009.png
55010001001	assets/theme_055_lagdou_ruins_02/class_01_plain/subclass_000/orientation_010.png
55010001101	assets/theme_055_lagdou_ruins_02/class_01_plain/subclass_000/orientation_011.png
55010001201	assets/theme_055_lagdou_ruins_02/class_01_plain/subclass_000/orientation_012.png
55010001301	assets/theme_055_lagdou_ruins_02/class_01_plain/subclass_000/orientation_013.png
55010001401	assets/theme_055_lagdou_ruins_02/class_01_plain/subclass_000/orientation_014.png
55010001501	assets/theme_055_lagdou_ruins_02/class_01_plain/subclass_000/orientation_015.png
55010001601	assets/theme_055_lagdou_ruins_02/class_01_plain/subclass_000/orientation_016.png
55010001701	assets/theme_055_lagdou_ruins_02/class_01_plain/subclass_000/orientation_017.png
55010001801	assets/theme_055_lagdou_ruins_02/class_01_plain/subclass_000/orientation_018.png
55010001901	assets/theme_055_lagdou_ruins_02/class_01_plain/subclass_000/orientation_019.png
55010002001	assets/theme_055_lagdou_ruins_02/class_01_plain/subclass_000/orientation_020.png
55010002101	assets/theme_055_lagdou_ruins_02/class_01_plain/subclass_000/orientation_021.png
55010002201	assets/theme_055_lagdou_ruins_02/class_01_plain/subclass_000/orientation_022.png
55010002301	assets/theme_055_lagdou_ruins_02/class_01_plain/subclass_000/orientation_023.png
55010002401	assets/theme_055_lagdou_ruins_02/class_01_plain/subclass_000/orientation_024.png
55010002501	assets/theme_055_lagdou_ruins_02/class_01_plain/subclass_000/orientation_025.png
55010002601	assets/theme_055_lagdou_ruins_02/class_01_plain/subclass_000/orientation_026.png
55010002701	assets/theme_055_lagdou_ruins_02/class_01_plain/subclass_000/orientation_027.png
55230000026	assets/theme_055_lagdou_ruins_02/class_23_wall/subclass_000/orientation_000.png
55230000126	assets/theme_055_lagdou_ruins_02/class_23_wall/subclass_000/orientation_001.png
55230000226	assets/theme_055_lagdou_ruins_02/class_23_wall/subclass_000/orientation_002.png
55230000326	assets/theme_055_lagdou_ruins_02/class_23_wall/subclass_000/orientation_003.png
55230000426	assets/theme_055_lagdou_ruins_02/class_23_wall/subclass_000/orientation_004.png
55230000526	assets/theme_055_lagdou_ruins_02/class_23_wall/subclass_000/orientation_005.png
55230000626	assets/theme_055_lagdou_ruins_02/class_23_wall/subclass_000/orientation_006.png
55230000726	assets/theme_055_lagdou_ruins_02/class_23_wall/subclass_000/orientation_007.png
55230000826	assets/theme_055_lagdou_ruins_02/class_23_wall/subclass_000/orientation_008.png
55230000926	assets/theme_055_lagdou_ruins_02/class_23_wall/subclass_000/orientation_009.png
55230001026	assets/theme_055_lagdou_ruins_02/class_23_wall/subclass_000/orientation_010.png
55230001126	assets/theme_055_lagdou_ruins_02/class_23_wall/subclass_000/orientation_011.png
55230001226	assets/theme_055_lagdou_ruins_02/class_23_wall/subclass_000/orientation_012.png
55230001326	assets/theme_055_lagdou_ruins_02/class_23_wall/subclass_000/orientation_013.png
55230001426	assets/theme_055_lagdou_ruins_02/class_23_wall/subclass_000/orientation_014.png
55230001526	assets/theme_055_lagdou_ruins_02/class_23_wall/subclass_000/orientation_015.png
55230001626	assets/theme_055_lagdou_ruins_02/class_23_wall/subclass_000/orientation_016.png
55230001726	assets/theme_055_lagdou_ruins_02/class_23_wall/subclass_000/orientation_017.png
55230001826	assets/theme_055_lagdou_ruins_02/class_23_wall/subclass_000/orientation_018.png
55230001926	assets/theme_055_lagdou_ruins_02/class_23_wall/subclass_000/orientation_019.png
55230002026	assets/theme_055_lagdou_ruins_02/class_23_wall/subclass_000/orientation_020.png
55230002126	assets/theme_055_lagdou_ruins_02/class_23_wall/subclass_000/orientation_021.png
55230002226	assets/theme_055_lagdou_ruins_02/class_23_wall/subclass_000/orientation_022.png
55240000027	assets/theme_055_lagdou_ruins_02/class_24_wall2/subclass_000/orientation_000.png
55250000023	assets/theme_055_lagdou_ruins_02/class_25_floor/subclass_000/orientation_000.png
55250000123	assets/theme_055_lagdou_ruins_02/class_25_floor/subclass_000/orientation_001.png
55250000223	assets/theme_055_lagdou_ruins_02/class_25_floor/subclass_000/orientation_002.png
55250000323	assets/theme_055_lagdou_ruins_02/class_25_floor/subclass_000/orientation_003.png
55250000423	assets/theme_055_lagdou_ruins_02/class_25_floor/subclass_000/orientation_004.png
55250000523	assets/theme_055_lagdou_ruins_02/class_25_floor/subclass_000/orientation_005.png
55250000623	assets/theme_055_lagdou_ruins_02/class_25_floor/subclass_000/orientation_006.png
55250000723	assets/theme_055_lagdou_ruins_02/class_25_floor/subclass_000/orientation_007.png
55250000823	assets/theme_055_lagdou_ruins_02/class_25_floor/subclass_000/orientation_008.png
55250000923	assets/theme_055_lagdou_ruins_02/class_25_floor/subclass_000/orientation_009.png
55250001023	assets/theme_055_lagdou_ruins_02/class_25_floor/subclass_000/orientation_010.png
55250001123	assets/theme_055_lagdou_ruins_02/class_25_floor/subclass_000/orientation_011.png
55250001223	assets/theme_055_lagdou_ruins_02/class_25_floor/subclass_000/orientation_012.png
55250001323	assets/theme_055_lagdou_ruins_02/class_25_floor/subclass_000/orientation_013.png
55250001423	assets/theme_055_lagdou_ruins_02/class_25_floor/subclass_000/orientation_014.png
55250001523	assets/theme_055_lagdou_ruins_02/class_25_floor/subclass_000/orientation_015.png
55250001623	assets/theme_055_lagdou_ruins_02/class_25_floor/subclass_000/orientation_016.png
55260000045	assets/theme_055_lagdou_ruins_02/class_26_stairs/subclass_000/orientation_000.png
55260000145	assets/theme_055_lagdou_ruins_02/class_26_stairs/subclass_000/orientation_001.png
55260100045	assets/theme_055_lagdou_ruins_02/class_26_stairs/subclass_001/orientation_000.png
55260100145	assets/theme_055_lagdou_ruins_02/class_26_stairs/subclass_001/orientation_001.png
55260100245	assets/theme_055_lagdou_ruins_02/class_26_stairs/subclass_001/orientation_002.png
55340000029	assets/theme_055_lagdou_ruins_02/class_34_pillar/subclass_000/orientation_000.png
55470000063	assets/theme_055_lagdou_ruins_02/class_47_brace/subclass_000/orientation_000.png
55470000163	assets/theme_055_lagdou_ruins_02/class_47_brace/subclass_000/orientation_001.png
56010000001	assets/theme_056_lagdou_ruins_03/class_01_plain/subclass_000/orientation_000.png
56010000101	assets/theme_056_lagdou_ruins_03/class_01_plain/subclass_000/orientation_001.png
56010000201	assets/theme_056_lagdou_ruins_03/class_01_plain/subclass_000/orientation_002.png
56010000301	assets/theme_056_lagdou_ruins_03/class_01_plain/subclass_000/orientation_003.png
56010000401	assets/theme_056_lagdou_ruins_03/class_01_plain/subclass_000/orientation_004.png
56010000501	assets/theme_056_lagdou_ruins_03/class_01_plain/subclass_000/orientation_005.png
56010000601	assets/theme_056_lagdou_ruins_03/class_01_plain/subclass_000/orientation_006.png
56010000701	assets/theme_056_lagdou_ruins_03/class_01_plain/subclass_000/orientation_007.png
56010000801	assets/theme_056_lagdou_ruins_03/class_01_plain/subclass_000/orientation_008.png
56010000901	assets/theme_056_lagdou_ruins_03/class_01_plain/subclass_000/orientation_009.png
56230000026	assets/theme_056_lagdou_ruins_03/class_23_wall/subclass_000/orientation_000.png
56230000126	assets/theme_056_lagdou_ruins_03/class_23_wall/subclass_000/orientation_001.png
56230000226	assets/theme_056_lagdou_ruins_03/class_23_wall/subclass_000/orientation_002.png
56230000326	assets/theme_056_lagdou_ruins_03/class_23_wall/subclass_000/orientation_003.png
56230000426	assets/theme_056_lagdou_ruins_03/class_23_wall/subclass_000/orientation_004.png
56230000526	assets/theme_056_lagdou_ruins_03/class_23_wall/subclass_000/orientation_005.png
56230000626	assets/theme_056_lagdou_ruins_03/class_23_wall/subclass_000/orientation_006.png
56230000726	assets/theme_056_lagdou_ruins_03/class_23_wall/subclass_000/orientation_007.png
56230000826	assets/theme_056_lagdou_ruins_03/class_23_wall/subclass_000/orientation_008.png
56230000926	assets/theme_056_lagdou_ruins_03/class_23_wall/subclass_000/orientation_009.png
56230001026	assets/theme_056_lagdou_ruins_03/class_23_wall/subclass_000/orientation_010.png
56230001126	assets/theme_056_lagdou_ruins_03/class_23_wall/subclass_000/orientation_011.png
56230001226	assets/theme_056_lagdou_ruins_03/class_23_wall/subclass_000/orientation_012.png
56230001326	assets/theme_056_lagdou_ruins_03/class_23_wall/subclass_000/orientation_013.png
56230001426	assets/theme_056_lagdou_ruins_03/class_23_wall/subclass_000/orientation_014.png
56230001526	assets/theme_056_lagdou_ruins_03/class_23_wall/subclass_000/orientation_015.png
56230001626	assets/theme_056_lagdou_ruins_03/class_23_wall/subclass_000/orientation_016.png
56230001726	assets/theme_056_lagdou_ruins_03/class_23_wall/subclass_000/orientation_017.png
56230001826	assets/theme_056_lagdou_ruins_03/class_23_wall/subclass_000/orientation_018.png
56230001926	assets/theme_056_lagdou_ruins_03/class_23_wall/subclass_000/orientation_019.png
56230002026	assets/theme_056_lagdou_ruins_03/class_23_wall/subclass_000/orientation_020.png
56240000027	assets/theme_056_lagdou_ruins_03/class_24_wall2/subclass_000/orientation_000.png
56240100027	assets/theme_056_lagdou_ruins_03/class_24_wall2/subclass_001/orientation_000.png
56250000023	assets/theme_056_lagdou_ruins_03/class_25_floor/subclass_000/orientation_000.png
56250000123	assets/theme_056_lagdou_ruins_03/class_25_floor/subclass_000/orientation_001.png
56250000223	assets/theme_056_lagdou_ruins_03/class_25_floor/subclass_000/orientation_002.png
56250000323	assets/theme_056_lagdou_ruins_03/class_25_floor/subclass_000/orientation_003.png
56250000423	assets/theme_056_lagdou_ruins_03/class_25_floor/subclass_000/orientation_004.png
56250000523	assets/theme_056_lagdou_ruins_03/class_25_floor/subclass_000/orientation_005.png
56250000623	assets/theme_056_lagdou_ruins_03/class_25_floor/subclass_000/orientation_006.png
56250000723	assets/theme_056_lagdou_ruins_03/class_25_floor/subclass_000/orientation_007.png
56250000823	assets/theme_056_lagdou_ruins_03/class_25_floor/subclass_000/orientation_008.png
56250000923	assets/theme_056_lagdou_ruins_03/class_25_floor/subclass_000/orientation_009.png
56250001023	assets/theme_056_lagdou_ruins_03/class_25_floor/subclass_000/orientation_010.png
56250001123	assets/theme_056_lagdou_ruins_03/class_25_floor/subclass_000/orientation_011.png
56250001223	assets/theme_056_lagdou_ruins_03/class_25_floor/subclass_000/orientation_012.png
56250001323	assets/theme_056_lagdou_ruins_03/class_25_floor/subclass_000/orientation_013.png
56250001423	assets/theme_056_lagdou_ruins_03/class_25_floor/subclass_000/orientation_014.png
56250001523	assets/theme_056_lagdou_ruins_03/class_25_floor/subclass_000/orientation_015.png
56250001623	assets/theme_056_lagdou_ruins_03/class_25_floor/subclass_000/orientation_016.png
56250001723	assets/theme_056_lagdou_ruins_03/class_25_floor/subclass_000/orientation_017.png
56250001823	assets/theme_056_lagdou_ruins_03/class_25_floor/subclass_000/orientation_018.png
56250001923	assets/theme_056_lagdou_ruins_03/class_25_floor/subclass_000/orientation_019.png
56260000045	assets/theme_056_lagdou_ruins_03/class_26_stairs/subclass_000/orientation_000.png
56260100045	assets/theme_056_lagdou_ruins_03/class_26_stairs/subclass_001/orientation_000.png
56260200045	assets/theme_056_lagdou_ruins_03/class_26_stairs/subclass_002/orientation_000.png
56260200145	assets/theme_056_lagdou_ruins_03/class_26_stairs/subclass_002/orientation_001.png
56260200245	assets/theme_056_lagdou_ruins_03/class_26_stairs/subclass_002/orientation_002.png
56270000030	assets/theme_056_lagdou_ruins_03/class_27_door/subclass_000/orientation_000.png
56270100030	assets/theme_056_lagdou_ruins_03/class_27_door/subclass_001/orientation_000.png
56270100130	assets/theme_056_lagdou_ruins_03/class_27_door/subclass_001/orientation_001.png
56360100033	assets/theme_056_lagdou_ruins_03/class_36_chest/subclass_001/orientation_000.png
56470000063	assets/theme_056_lagdou_ruins_03/class_47_brace/subclass_000/orientation_000.png
56470000163	assets/theme_056_lagdou_ruins_03/class_47_brace/subclass_000/orientation_001.png
56470000263	assets/theme_056_lagdou_ruins_03/class_47_brace/subclass_000/orientation_002.png
56470000363	assets/theme_056_lagdou_ruins_03/class_47_brace/subclass_000/orientation_003.png
57230000026	assets/theme_057_lagdou_ruins_04/class_23_wall/subclass_000/orientation_000.png
57230000226	assets/theme_057_lagdou_ruins_04/class_23_wall/subclass_000/orientation_002.png
57230000326	assets/theme_057_lagdou_ruins_04/class_23_wall/subclass_000/orientation_003.png
57230000426	assets/theme_057_lagdou_ruins_04/class_23_wall/subclass_000/orientation_004.png
57230000526	assets/theme_057_lagdou_ruins_04/class_23_wall/subclass_000/orientation_005.png
57230000626	assets/theme_057_lagdou_ruins_04/class_23_wall/subclass_000/orientation_006.png
57230000726	assets/theme_057_lagdou_ruins_04/class_23_wall/subclass_000/orientation_007.png
57230000826	assets/theme_057_lagdou_ruins_04/class_23_wall/subclass_000/orientation_008.png
57230000926	assets/theme_057_lagdou_ruins_04/class_23_wall/subclass_000/orientation_009.png
57230001026	assets/theme_057_lagdou_ruins_04/class_23_wall/subclass_000/orientation_010.png
57230001126	assets/theme_057_lagdou_ruins_04/class_23_wall/subclass_000/orientation_011.png
57230001326	assets/theme_057_lagdou_ruins_04/class_23_wall/subclass_000/orientation_013.png
57230001426	assets/theme_057_lagdou_ruins_04/class_23_wall/subclass_000/orientation_014.png
57230001526	assets/theme_057_lagdou_ruins_04/class_23_wall/subclass_000/orientation_015.png
57230001626	assets/theme_057_lagdou_ruins_04/class_23_wall/subclass_000/orientation_016.png
57230001726	assets/theme_057_lagdou_ruins_04/class_23_wall/subclass_000/orientation_017.png
57230001826	assets/theme_057_lagdou_ruins_04/class_23_wall/subclass_000/orientation_018.png
57230001926	assets/theme_057_lagdou_ruins_04/class_23_wall/subclass_000/orientation_019.png
57230002026	assets/theme_057_lagdou_ruins_04/class_23_wall/subclass_000/orientation_020.png
57230002126	assets/theme_057_lagdou_ruins_04/class_23_wall/subclass_000/orientation_021.png
57230002226	assets/theme_057_lagdou_ruins_04/class_23_wall/subclass_000/orientation_022.png
57230002326	assets/theme_057_lagdou_ruins_04/class_23_wall/subclass_000/orientation_023.png
57230002426	assets/theme_057_lagdou_ruins_04/class_23_wall/subclass_000/orientation_024.png
57240000027	assets/theme_057_lagdou_ruins_04/class_24_wall2/subclass_000/orientation_000.png
57240000127	assets/theme_057_lagdou_ruins_04/class_24_wall2/subclass_000/orientation_001.png
57240000227	assets/theme_057_lagdou_ruins_04/class_24_wall2/subclass_000/orientation_002.png
57240100027	assets/theme_057_lagdou_ruins_04/class_24_wall2/subclass_001/orientation_000.png
57250000023	assets/theme_057_lagdou_ruins_04/class_25_floor/subclass_000/orientation_000.png
57250000123	assets/theme_057_lagdou_ruins_04/class_25_floor/subclass_000/orientation_001.png
57250000223	assets/theme_057_lagdou_ruins_04/class_25_floor/subclass_000/orientation_002.png
57250000323	assets/theme_057_lagdou_ruins_04/class_25_floor/subclass_000/orientation_003.png
57250000523	assets/theme_057_lagdou_ruins_04/class_25_floor/subclass_000/orientation_005.png
57250000623	assets/theme_057_lagdou_ruins_04/class_25_floor/subclass_000/orientation_006.png
57250000723	assets/theme_057_lagdou_ruins_04/class_25_floor/subclass_000/orientation_007.png
57250000823	assets/theme_057_lagdou_ruins_04/class_25_floor/subclass_000/orientation_008.png
57260000045	assets/theme_057_lagdou_ruins_04/class_26_stairs/subclass_000/orientation_000.png
57260100045	assets/theme_057_lagdou_ruins_04/class_26_stairs/subclass_001/orientation_000.png
57260100145	assets/theme_057_lagdou_ruins_04/class_26_stairs/subclass_001/orientation_001.png
57260100245	assets/theme_057_lagdou_ruins_04/class_26_stairs/subclass_001/orientation_002.png
57360100033	assets/theme_057_lagdou_ruins_04/class_36_chest/subclass_001/orientation_000.png
57470000063	assets/theme_057_lagdou_ruins_04/class_47_brace/subclass_000/orientation_000.png
57470000163	assets/theme_057_lagdou_ruins_04/class_47_brace/subclass_000/orientation_001.png
58230000026	assets/theme_058_lagdou_ruins_05/class_23_wall/subclass_000/orientation_000.png
58230000126	assets/theme_058_lagdou_ruins_05/class_23_wall/subclass_000/orientation_001.png
58230000226	assets/theme_058_lagdou_ruins_05/class_23_wall/subclass_000/orientation_002.png
58230000326	assets/theme_058_lagdou_ruins_05/class_23_wall/subclass_000/orientation_003.png
58230000426	assets/theme_058_lagdou_ruins_05/class_23_wall/subclass_000/orientation_004.png
58230000526	assets/theme_058_lagdou_ruins_05/class_23_wall/subclass_000/orientation_005.png
58230000626	assets/theme_058_lagdou_ruins_05/class_23_wall/subclass_000/orientation_006.png
58230000726	assets/theme_058_lagdou_ruins_05/class_23_wall/subclass_000/orientation_007.png
58230000826	assets/theme_058_lagdou_ruins_05/class_23_wall/subclass_000/orientation_008.png
58230000926	assets/theme_058_lagdou_ruins_05/class_23_wall/subclass_000/orientation_009.png
58230001026	assets/theme_058_lagdou_ruins_05/class_23_wall/subclass_000/orientation_010.png
58230001126	assets/theme_058_lagdou_ruins_05/class_23_wall/subclass_000/orientation_011.png
58230001226	assets/theme_058_lagdou_ruins_05/class_23_wall/subclass_000/orientation_012.png
58230001326	assets/theme_058_lagdou_ruins_05/class_23_wall/subclass_000/orientation_013.png
58230001426	assets/theme_058_lagdou_ruins_05/class_23_wall/subclass_000/orientation_014.png
58230001526	assets/theme_058_lagdou_ruins_05/class_23_wall/subclass_000/orientation_015.png
58230001726	assets/theme_058_lagdou_ruins_05/class_23_wall/subclass_000/orientation_017.png
58230001826	assets/theme_058_lagdou_ruins_05/class_23_wall/subclass_000/orientation_018.png
58230001926	assets/theme_058_lagdou_ruins_05/class_23_wall/subclass_000/orientation_019.png
58230002026	assets/theme_058_lagdou_ruins_05/class_23_wall/subclass_000/orientation_020.png
58230002126	assets/theme_058_lagdou_ruins_05/class_23_wall/subclass_000/orientation_021.png
58230002226	assets/theme_058_lagdou_ruins_05/class_23_wall/subclass_000/orientation_022.png
58230002326	assets/theme_058_lagdou_ruins_05/class_23_wall/subclass_000/orientation_023.png
58230002426	assets/theme_058_lagdou_ruins_05/class_23_wall/subclass_000/orientation_024.png
58230002526	assets/theme_058_lagdou_ruins_05/class_23_wall/subclass_000/orientation_025.png
58230002626	assets/theme_058_lagdou_ruins_05/class_23_wall/subclass_000/orientation_026.png
58230002726	assets/theme_058_lagdou_ruins_05/class_23_wall/subclass_000/orientation_027.png
58230002826	assets/theme_058_lagdou_ruins_05/class_23_wall/subclass_000/orientation_028.png
58230002926	assets/theme_058_lagdou_ruins_05/class_23_wall/subclass_000/orientation_029.png
58230003026	assets/theme_058_lagdou_ruins_05/class_23_wall/subclass_000/orientation_030.png
58230003126	assets/theme_058_lagdou_ruins_05/class_23_wall/subclass_000/orientation_031.png
58230003226	assets/theme_058_lagdou_ruins_05/class_23_wall/subclass_000/orientation_032.png
58240000027	assets/theme_058_lagdou_ruins_05/class_24_wall2/subclass_000/orientation_000.png
58240000127	assets/theme_058_lagdou_ruins_05/class_24_wall2/subclass_000/orientation_001.png
58250000023	assets/theme_058_lagdou_ruins_05/class_25_floor/subclass_000/orientation_000.png
58250000123	assets/theme_058_lagdou_ruins_05/class_25_floor/subclass_000/orientation_001.png
58250000223	assets/theme_058_lagdou_ruins_05/class_25_floor/subclass_000/orientation_002.png
58250000323	assets/theme_058_lagdou_ruins_05/class_25_floor/subclass_000/orientation_003.png
58250000523	assets/theme_058_lagdou_ruins_05/class_25_floor/subclass_000/orientation_005.png
58250000623	assets/theme_058_lagdou_ruins_05/class_25_floor/subclass_000/orientation_006.png
58250000723	assets/theme_058_lagdou_ruins_05/class_25_floor/subclass_000/orientation_007.png
58250000823	assets/theme_058_lagdou_ruins_05/class_25_floor/subclass_000/orientation_008.png
58260000045	assets/theme_058_lagdou_ruins_05/class_26_stairs/subclass_000/orientation_000.png
58260000145	assets/theme_058_lagdou_ruins_05/class_26_stairs/subclass_000/orientation_001.png
58260100045	assets/theme_058_lagdou_ruins_05/class_26_stairs/subclass_001/orientation_000.png
58360100033	assets/theme_058_lagdou_ruins_05/class_36_chest/subclass_001/orientation_000.png
58470000063	assets/theme_058_lagdou_ruins_05/class_47_brace/subclass_000/orientation_000.png
58470000163	assets/theme_058_lagdou_ruins_05/class_47_brace/subclass_000/orientation_001.png
58470000263	assets/theme_058_lagdou_ruins_05/class_47_brace/subclass_000/orientation_002.png
58470000363	assets/theme_058_lagdou_ruins_05/class_47_brace/subclass_000/orientation_003.png
59230000026	assets/theme_059_lagdou_ruins_06/class_23_wall/subclass_000/orientation_000.png
59230000126	assets/theme_059_lagdou_ruins_06/class_23_wall/subclass_000/orientation_001.png
59230000226	assets/theme_059_lagdou_ruins_06/class_23_wall/subclass_000/orientation_002.png
59230000326	assets/theme_059_lagdou_ruins_06/class_23_wall/subclass_000/orientation_003.png
59230000426	assets/theme_059_lagdou_ruins_06/class_23_wall/subclass_000/orientation_004.png
59230000526	assets/theme_059_lagdou_ruins_06/class_23_wall/subclass_000/orientation_005.png
59230000626	assets/theme_059_lagdou_ruins_06/class_23_wall/subclass_000/orientation_006.png
59230000726	assets/theme_059_lagdou_ruins_06/class_23_wall/subclass_000/orientation_007.png
59230000826	assets/theme_059_lagdou_ruins_06/class_23_wall/subclass_000/orientation_008.png
59230000926	assets/theme_059_lagdou_ruins_06/class_23_wall/subclass_000/orientation_009.png
59230001026	assets/theme_059_lagdou_ruins_06/class_23_wall/subclass_000/orientation_010.png
59230001126	assets/theme_059_lagdou_ruins_06/class_23_wall/subclass_000/orientation_011.png
59230001226	assets/theme_059_lagdou_ruins_06/class_23_wall/subclass_000/orientation_012.png
59230001326	assets/theme_059_lagdou_ruins_06/class_23_wall/subclass_000/orientation_013.png
59230001426	assets/theme_059_lagdou_ruins_06/class_23_wall/subclass_000/orientation_014.png
59230001526	assets/theme_059_lagdou_ruins_06/class_23_wall/subclass_000/orientation_015.png
59230001626	assets/theme_059_lagdou_ruins_06/class_23_wall/subclass_000/orientation_016.png
59230001726	assets/theme_059_lagdou_ruins_06/class_23_wall/subclass_000/orientation_017.png
59230001826	assets/theme_059_lagdou_ruins_06/class_23_wall/subclass_000/orientation_018.png
59230001926	assets/theme_059_lagdou_ruins_06/class_23_wall/subclass_000/orientation_019.png
59230002026	assets/theme_059_lagdou_ruins_06/class_23_wall/subclass_000/orientation_020.png
59230002126	assets/theme_059_lagdou_ruins_06/class_23_wall/subclass_000/orientation_021.png
